movie,C_name0,year0,E_name0,C_name1,year1,E_name1,similarity1,url1,C_name2,year2,E_name2,similarity2,url2,C_name3,year3,E_name3,similarity3,url3
154,青樓怨婦,1967,Belle de jour,紅色情深,1994,Trois couleurs: Rouge,0.989369520611072,http://www.imdb.com/title/tt0111495,冰血暴,1996,Fargo,0.9756627784570884,http://www.imdb.com/title/tt0116282,刺激1995,1994,The Shawshank Redemption,0.966262180908181,http://www.imdb.com/title/tt0111161
229,死亡處女,1994,Death and the Maiden,沉默的羔羊,1991,The Silence of the Lambs,0.9795558628371211,http://www.imdb.com/title/tt0102926,冰血暴,1996,Fargo,0.9792799499632414,http://www.imdb.com/title/tt0116282,黑色追緝令,1994,Pulp Fiction,0.9706922201415782,http://www.imdb.com/title/tt0110912
477,與愛何幹,1993,What's Love Got to Do with It,沉默的羔羊,1991,The Silence of the Lambs,0.9688244452663792,http://www.imdb.com/title/tt0102926,冰血暴,1996,Fargo,0.968032897720936,http://www.imdb.com/title/tt0116282,美女與野獸,1991,Beauty and the Beast,0.9615099710878846,http://www.imdb.com/title/tt0101414
581,電影中的同志,1995,The Celluloid Closet,北西北,1959,North by Northwest,0.9818409083821004,http://www.imdb.com/title/tt0053125,冰血暴,1996,Fargo,0.9803903311945842,http://www.imdb.com/title/tt0116282,沉默的羔羊,1991,The Silence of the Lambs,0.9760860118037878,http://www.imdb.com/title/tt0102926
188,Kaena:,1995,The Prophecy,夜訪吸血鬼,1994,Interview with the Vampire: The Vampire Chronicles,0.9479875398166728,http://www.imdb.com/title/tt0110148,蝙蝠俠,1989,Batman,0.9398953991506382,http://www.imdb.com/title/tt0096895,沉默的羔羊,1991,The Silence of the Lambs,0.9292611394692823,http://www.imdb.com/title/tt0102926
218,瀟灑有情天,1995,Boys on the Side,獅子王,1994,The Lion King,0.9840419046766804,http://www.imdb.com/title/tt0110357,真愛一世情,1994,Legends of the Fall,0.9835012906465148,http://www.imdb.com/title/tt0110322,沉默的羔羊,1991,The Silence of the Lambs,0.9819291451647008,http://www.imdb.com/title/tt0102926
423,炸彈追殺令,1994,Blown Away,侏羅紀公園,1993,Jurassic Park,0.9761870601839528,http://www.imdb.com/title/tt0107290,冰血暴,1996,Fargo,0.9761086292169868,http://www.imdb.com/title/tt0116282,E.T.外星人,1982,E.T. the Extra-Terrestrial,0.9683107787046321,http://www.imdb.com/title/tt0083866
491,真愛,1993,The Man Without a Face,聖杯傳奇,1975,Monty Python and the Holy Grail,0.9766567954490274,http://www.imdb.com/title/tt0071853,星際大戰五部曲：帝國大反擊,1980,Star Wars: Episode V - The Empire Strikes Back,0.9736006955362544,http://www.imdb.com/title/tt0080684,E.T.外星人,1982,E.T. the Extra-Terrestrial,0.9730288330687225,http://www.imdb.com/title/tt0083866
371,媒體先鋒,1994,The Paper,侏羅紀公園,1993,Jurassic Park,0.9852621128848196,http://www.imdb.com/title/tt0107290,阿瑪迪斯,1984,Amadeus,0.9840569371512786,http://www.imdb.com/title/tt0086879,E.T.外星人,1982,E.T. the Extra-Terrestrial,0.9802598837148248,http://www.imdb.com/title/tt0083866
45,妮可基曼愛的機密,1995,To Die For,歡樂滿人間,1964,Mary Poppins,0.989191468376298,http://www.imdb.com/title/tt0058331,北西北,1959,North by Northwest,0.9891437015487144,http://www.imdb.com/title/tt0053125,新科學怪人,1974,Young Frankenstein,0.9884639806076924,http://www.imdb.com/title/tt0072431
1010,萬能金龜車,1968,The Love Bug,歡樂滿人間,1964,Mary Poppins,0.9738139504165348,http://www.imdb.com/title/tt0058331,今天暫時停止,1993,Groundhog Day,0.9693423934392188,http://www.imdb.com/title/tt0107048,星際大戰五部曲：帝國大反擊,1980,Star Wars: Episode V - The Empire Strikes Back,0.9684177057068246,http://www.imdb.com/title/tt0080684
58,郵差,1994,Il postino,第凡內早餐,1961,Breakfast at Tiffany's,0.992377779220502,http://www.imdb.com/title/tt0054698,今天暫時停止,1993,Groundhog Day,0.9913351806314702,http://www.imdb.com/title/tt0107048,新天堂樂園,1988,Nuovo Cinema Paradiso,0.9911874985372188,http://www.imdb.com/title/tt0095765
1124,金池塘,1981,On Golden Pond,岸上風雲,1954,On the Waterfront,0.9882045955380452,http://www.imdb.com/title/tt0047296,太空先鋒,1983,The Right Stuff,0.9827191589086096,http://www.imdb.com/title/tt0086197,新天堂樂園,1988,Nuovo Cinema Paradiso,0.9813763625283464,http://www.imdb.com/title/tt0095765
47,SE7EN,1995,Se7en,索命黃道帶,2007,Zodiac,0.9946239779636978,http://www.imdb.com/title/tt0443706,失蹤人口,2007,Gone Baby Gone,0.9929264327594052,http://www.imdb.com/title/tt0452623,地獄怪客II：金甲軍團,2008,Hellboy II: The Golden Army,0.992022736185572,http://www.imdb.com/title/tt0411477
48516,神鬼無間,2006,The Departed,燃燒鬥魂,2010,The Fighter,0.994773549202078,http://www.imdb.com/title/tt0964517,失蹤人口,2007,Gone Baby Gone,0.9929415576984324,http://www.imdb.com/title/tt0452623,2009月球漫遊,2009,Moon,0.992277900456026,http://www.imdb.com/title/tt1182345
48385,芭樂特：哈薩克青年必修（理）美國文化,2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,127小時,2010,127 Hours,0.9949448968712208,http://www.imdb.com/title/tt1542344,索命黃道帶,2007,Zodiac,0.992066834522916,http://www.imdb.com/title/tt0443706,2009月球漫遊,2009,Moon,0.9890459160943692,http://www.imdb.com/title/tt1182345
2716,魔鬼剋星,1984,Ghostbusters,陰謀密戰,1988,Eight Men Out,0.992854313119412,http://www.imdb.com/title/tt0095082,睡人,1990,Awakenings,0.9925210202926056,http://www.imdb.com/title/tt0099077,2009月球漫遊,2009,Moon,0.9920698190496436,http://www.imdb.com/title/tt1182345
1944,亂世忠魂,1953,From Here to Eternity,007：金手指,1964,Goldfinger,0.9912985673852941,http://www.imdb.com/title/tt0058150,岸上風雲,1954,On the Waterfront,0.9876231666882719,http://www.imdb.com/title/tt0047296,雙重賠償,1944,Double Indemnity,0.9874100604015246,http://www.imdb.com/title/tt0036775
933,捉賊記,1955,To Catch a Thief,第三集中營,1963,The Great Escape,0.9950345261175602,http://www.imdb.com/title/tt0057115,發條橘子,1971,A Clockwork Orange,0.9942901113907217,http://www.imdb.com/title/tt0066921,雙重賠償,1944,Double Indemnity,0.9940267005575656,http://www.imdb.com/title/tt0036775
1172,新天堂樂園,1988,Nuovo Cinema Paradiso,岸上風雲,1954,On the Waterfront,0.9957270640017464,http://www.imdb.com/title/tt0047296,現代時光直到永遠,1936,Modern Times,0.9930703416516806,http://www.imdb.com/title/tt0027977,雙重賠償,1944,Double Indemnity,0.9914892069294688,http://www.imdb.com/title/tt0036775
1193,飛越杜鵑窩,1975,One Flew Over the Cuckoo's Nest,索命黃道帶,2007,Zodiac,0.9962230340579944,http://www.imdb.com/title/tt0443706,危險年代,1982,The Year of Living Dangerously,0.9950767341215876,http://www.imdb.com/title/tt0086617,偷情,2004,Closer,0.9950090670338392,http://www.imdb.com/title/tt0376541
7361,王牌冤家,2004,Eternal Sunshine of the Spotless Mind,藥命俱樂部,2013,Dallas Buyers Club,0.9953845977236708,http://www.imdb.com/title/tt0790636,真實的勇氣,2010,True Grit,0.9917275895284264,http://www.imdb.com/title/tt1403865,偷情,2004,Closer,0.9902520457258496,http://www.imdb.com/title/tt0376541
1407,驚聲尖叫,1996,Scream,索命黃道帶,2007,Zodiac,0.9861216264845392,http://www.imdb.com/title/tt0443706,007：金手指,1964,Goldfinger,0.9847472157608714,http://www.imdb.com/title/tt0058150,致命ID,2003,Identity,0.98306147382812,http://www.imdb.com/title/tt0309698
48,風中奇緣,1995,Pocahontas,神隱少女,2001,Sen to Chihiro no kamikakushi,0.9848425756015464,http://www.imdb.com/title/tt0245429,將計就計,1999,Entrapment,0.9813977829218822,http://www.imdb.com/title/tt0137494,駭客任務：重裝上陣,2003,The Matrix Reloaded,0.9786665291019928,http://www.imdb.com/title/tt0234215
1274,阿基拉,1988,Akira,神隱少女,2001,Sen to Chihiro no kamikakushi,0.9948346816855927,http://www.imdb.com/title/tt0245429,魔法公主,1997,Mononoke-hime,0.9920078015491516,http://www.imdb.com/title/tt0119698,星艦迷航記VIII：戰鬥巡航,1996,Star Trek: First Contact,0.9885523079981484,http://www.imdb.com/title/tt0117731
920,亂世佳人,1939,Gone with the Wind,眾神與野獸,1998,Gods and Monsters,0.9941487417574778,http://www.imdb.com/title/tt0120684,體熱,1981,Body Heat,0.992916202974754,http://www.imdb.com/title/tt0082089,萬世魔星,1979,Life of Brian,0.9907140280665988,http://www.imdb.com/title/tt0079470
786,魔鬼毀滅者,1996,Eraser,空中監獄,1997,Con Air,0.983449300494892,http://www.imdb.com/title/tt0118880,時空賤諜００７,1999,Austin Powers: The Spy Who Shagged Me,0.9810788366967782,http://www.imdb.com/title/tt0145660,萬世魔星,1979,Life of Brian,0.9772223540597584,http://www.imdb.com/title/tt0079470
481,加州殺手,1993,Kalifornia,猜火車,1996,Trainspotting,0.9897344538316886,http://www.imdb.com/title/tt0117951,心戰,1997,The Game,0.9891602344854414,http://www.imdb.com/title/tt0119174,萬世魔星,1979,Life of Brian,0.9860279082017136,http://www.imdb.com/title/tt0079470
1183,英倫情人,1996,The English Patient,X戰警2,2003,X2,0.9903432606698124,http://www.imdb.com/title/tt0290334,體熱,1981,Body Heat,0.989494017758768,http://www.imdb.com/title/tt0082089,亂,1985,Ran,0.9868552146041578,http://www.imdb.com/title/tt0089881
1136,聖杯傳奇,1975,Monty Python and the Holy Grail,龍貓,1988,Tonari no Totoro,0.9932764941366412,http://www.imdb.com/title/tt0096283,歷劫佳人,1958,Touch of Evil,0.993170024885132,http://www.imdb.com/title/tt0052311,亂,1985,Ran,0.9930045125894748,http://www.imdb.com/title/tt0089881
52,非強力春藥,1995,Mighty Aphrodite,傻瓜大鬧科學城,1973,Sleeper,0.9932360663454664,http://www.imdb.com/title/tt0070707,寶貴逼人來,1979,Being There,0.9932338528833412,http://www.imdb.com/title/tt0078841,蘇菲的選擇,1982,Sophie's Choice,0.9930254497857888,http://www.imdb.com/title/tt0084707
345,沙漠妖姬,1994,"The Adventures of Priscilla, Queen of the Desert",伊莉莎白,1998,Elizabeth,0.9912398251570824,http://www.imdb.com/title/tt0127536,寶貴逼人來,1979,Being There,0.9882128894903202,http://www.imdb.com/title/tt0078841,華府風雲,1939,Mr. Smith Goes to Washington,0.9860202057667772,http://www.imdb.com/title/tt0031679
62,春風化雨１９９６,1995,Mr. Holland's Opus,大智若魚,2003,Big Fish,0.9917240824082808,http://www.imdb.com/title/tt0319061,濃情巧克力,2000,Chocolat,0.9908401167304012,http://www.imdb.com/title/tt0241303,史瑞克2,2004,Shrek 2,0.9903452506100382,http://www.imdb.com/title/tt0298148
5064,絕世英豪,2002,The Count of Monte Cristo,追殺比爾,2003,Kill Bill: Vol. 1,0.9903248558847118,http://www.imdb.com/title/tt0266697,神鬼交鋒,2002,Catch Me If You Can,0.9878394207594908,http://www.imdb.com/title/tt0264464,史瑞克2,2004,Shrek 2,0.9866224582961984,http://www.imdb.com/title/tt0298148
5574,玩命快遞,2002,The Transporter,機械公敵,2004,"I, Robot",0.989877733724726,http://www.imdb.com/title/tt0343818,大淘金,2003,The Italian Job,0.9887753762683958,http://www.imdb.com/title/tt0317740,史瑞克2,2004,Shrek 2,0.9857418164241892,http://www.imdb.com/title/tt0298148
410,阿達一族２,1993,Addams Family Values,關鍵報告,2002,Minority Report,0.9944159657553008,http://www.imdb.com/title/tt0181689,驚爆銀河系,1999,Galaxy Quest,0.9923821021093348,http://www.imdb.com/title/tt0177789,史瑞克2,2004,Shrek 2,0.9919091866094776,http://www.imdb.com/title/tt0298148
3082,007：縱橫天下,1999,The World Is Not Enough,007：誰與爭鋒,2002,Die Another Day,0.9886572075314048,http://www.imdb.com/title/tt0246460,美國派2,2001,American Pie 2,0.9868641645619536,http://www.imdb.com/title/tt0252866,史瑞克2,2004,Shrek 2,0.9866684555202684,http://www.imdb.com/title/tt0298148
69,星期五,1995,Friday,偷拐搶騙,2000,Snatch,0.995684641936874,http://www.imdb.com/title/tt0208092,公主新娘,1987,The Princess Bride,0.993860411962792,http://www.imdb.com/title/tt0093779,早餐俱樂部,1985,The Breakfast Club,0.990701327970754,http://www.imdb.com/title/tt0088847
1298,牆,1982,Pink Floyd: The Wall,臥虎藏龍,2000,Wo hu cang long,0.9771297257221442,http://www.imdb.com/title/tt0190332,美國心玫瑰情,1999,American Beauty,0.9756770139069518,http://www.imdb.com/title/tt0169547,早餐俱樂部,1985,The Breakfast Club,0.9657751787996864,http://www.imdb.com/title/tt0088847
372,四個畢業生,1994,Reality Bites,鬥陣俱樂部,1999,Fight Club,0.9915075683507492,http://www.imdb.com/title/tt0137523,超人,1978,Superman,0.9881473803835656,http://www.imdb.com/title/tt0078346,早餐俱樂部,1985,The Breakfast Club,0.9877382427041556,http://www.imdb.com/title/tt0088847
303,致命的快感,1995,The Quick and the Dead,駭客任務,1999,The Matrix,0.9881544795032398,http://www.imdb.com/title/tt0133093,公主新娘,1987,The Princess Bride,0.9849246551299832,http://www.imdb.com/title/tt0093779,魔鬼終結者,1984,The Terminator,0.9843942365328844,http://www.imdb.com/title/tt0088247
2467,薔薇的記號,1986,Der Name der Rose,偷拐搶騙,2000,Snatch,0.9931889326424148,http://www.imdb.com/title/tt0208092,時空賤諜００７,1999,Austin Powers: The Spy Who Shagged Me,0.9926355236934432,http://www.imdb.com/title/tt0145660,神鬼戰士,2000,Gladiator,0.9872222397250532,http://www.imdb.com/title/tt0172495
2991,生死關頭,1973,Live and Let Die,金鋼鑽,1971,Diamonds Are Forever,0.9823870797088524,http://www.imdb.com/title/tt0066995,瞞天過海,2001,Ocean's Eleven,0.981509160716188,http://www.imdb.com/title/tt0240772,神鬼戰士,2000,Gladiator,0.9785826520234516,http://www.imdb.com/title/tt0172495
3555,獵殺Ｕ－５７１,2000,U-571,成名在望,2000,Almost Famous,0.9746494495758524,http://www.imdb.com/title/tt0181875,史瑞克,2001,Shrek,0.9705272968056584,http://www.imdb.com/title/tt0126029,神鬼戰士,2000,Gladiator,0.96944366508378,http://www.imdb.com/title/tt0172495
2803,絕對機密,1993,The Pelican Brief,愛國者遊戲,1992,Patriot Games,0.9903751369442764,http://www.imdb.com/title/tt0105112,麻辣女王,2000,Miss Congeniality,0.9848714847067828,http://www.imdb.com/title/tt0212346,神鬼戰士,2000,Gladiator,0.9833181062816162,http://www.imdb.com/title/tt0172495
70,惡夜追殺令,1996,From Dusk Till Dawn,伊莉莎白,1998,Elizabeth,0.9784400154604034,http://www.imdb.com/title/tt0127536,追殺比爾,2003,Kill Bill: Vol. 1,0.977439355197812,http://www.imdb.com/title/tt0266697,小精靈2,1990,Gremlins 2: The New Batch,0.97367022541781,http://www.imdb.com/title/tt0099700
5528,不速之客,2002,One Hour Photo,追殺比爾2：愛的大逃殺,2004,Kill Bill: Vol. 2,0.9823025303014141,http://www.imdb.com/title/tt0378194,追殺比爾,2003,Kill Bill: Vol. 1,0.9820792001845904,http://www.imdb.com/title/tt0266697,登峰造擊,2004,Million Dollar Baby,0.9796076342397684,http://www.imdb.com/title/tt0405159
6287,抓狂管訓班,2003,Anger Management,我的失憶女友,2004,50 First Dates,0.9774217030808552,http://www.imdb.com/title/tt0343660,王牌天神,2003,Bruce Almighty,0.9763074894724956,http://www.imdb.com/title/tt0315327,登峰造擊,2004,Million Dollar Baby,0.9671215309423398,http://www.imdb.com/title/tt0405159
8873,革命前夕的摩托車日記,2004,Diarios de motocicleta,盧安達飯店,2004,Hotel Rwanda,0.9850288283389648,http://www.imdb.com/title/tt0395169,撞牆,2004,Crash,0.9769811180344288,http://www.imdb.com/title/tt0375679,登峰造擊,2004,Million Dollar Baby,0.9761400460059784,http://www.imdb.com/title/tt0405159
5945,心的方向,2002,About Schmidt,竊聽風暴,2006,Das Leben der Anderen,0.9914513673662444,http://www.imdb.com/title/tt0405094,歌聲滿人間,2003,A Mighty Wind,0.9886475344974168,http://www.imdb.com/title/tt0310281,登峰造擊,2004,Million Dollar Baby,0.98691317431363,http://www.imdb.com/title/tt0405159
3168,逍遙騎士之路,1969,Easy Rider,疤面,1983,Scarface,0.9874563423317532,http://www.imdb.com/title/tt0086250,愛情，不用翻譯,2003,Lost in Translation,0.9836360634957422,http://www.imdb.com/title/tt0335266,登峰造擊,2004,Million Dollar Baby,0.9831574765193568,http://www.imdb.com/title/tt0405159
74,玫瑰花床,1996,Bed of Roses,斷箭,1996,Broken Arrow,0.9763224491089488,http://www.imdb.com/title/tt0115759,七四七絕地悍將,1996,Executive Decision,0.9745750213218743,http://www.imdb.com/title/tt0116253,龍捲風,1996,Twister,0.9732073622174948,http://www.imdb.com/title/tt0117998
135,潛艇總動員,1996,Down Periscope,魔鬼毀滅者,1996,Eraser,0.9672491522787238,http://www.imdb.com/title/tt0116213,七四七絕地悍將,1996,Executive Decision,0.9635347667335784,http://www.imdb.com/title/tt0116253,魔鬼終結者2：審判日,1991,Terminator 2: Judgment Day,0.9629932632391712,http://www.imdb.com/title/tt0103064
88,兒子老子,1996,Black Sheep,絕命追殺令,1993,The Fugitive,0.9791973014709346,http://www.imdb.com/title/tt0106977,沉默的羔羊,1991,The Silence of the Lambs,0.9770994669136228,http://www.imdb.com/title/tt0102926,高爾夫球也瘋狂,1996,Happy Gilmore,0.9742343314594232,http://www.imdb.com/title/tt0116483
177,夢幻殺人檔案,1995,Lord of Illusions,夜訪吸血鬼,1994,Interview with the Vampire: The Vampire Chronicles,0.9616643048237048,http://www.imdb.com/title/tt0110148,沉默的羔羊,1991,The Silence of the Lambs,0.932706636932344,http://www.imdb.com/title/tt0102926,阿拉丁,1992,Aladdin,0.9323699264410454,http://www.imdb.com/title/tt0103639
277,34街的奇蹟,1994,Miracle on 34th Street,獅子王,1994,The Lion King,0.98043758214916,http://www.imdb.com/title/tt0110357,ID4星際終結者,1996,Independence Day,0.9803338281467996,http://www.imdb.com/title/tt0116629,阿拉丁,1992,Aladdin,0.9782056701905144,http://www.imdb.com/title/tt0103639
575,一窩小屁蛋,1994,The Little Rascals,美女與野獸,1991,Beauty and the Beast,0.9744785975873818,http://www.imdb.com/title/tt0101414,小鬼當家,1990,Home Alone,0.9731696314013404,http://www.imdb.com/title/tt0099785,阿拉丁,1992,Aladdin,0.9647801317625732,http://www.imdb.com/title/tt0103639
289,我心屬於你,1994,Only You,二見鍾情,1995,While You Were Sleeping,0.9829694419845719,http://www.imdb.com/title/tt0114924,劇場靈,1990,Ghost,0.9739948620086161,http://www.imdb.com/title/tt0099653,阿拉丁,1992,Aladdin,0.9722903557529132,http://www.imdb.com/title/tt0103639
417,情定巴塞隆納,1994,Barcelona,冰血暴,1996,Fargo,0.987467252667943,http://www.imdb.com/title/tt0116282,沉默的羔羊,1991,The Silence of the Lambs,0.9814949413288174,http://www.imdb.com/title/tt0102926,與狼共舞,1990,Dances with Wolves,0.9559252603882148,http://www.imdb.com/title/tt0099348
239,高飛狗,1995,A Goofy Movie,阿拉丁,1992,Aladdin,0.9573255124431356,http://www.imdb.com/title/tt0103639,ＭＩＢ星際戰警,1997,Men in Black,0.9566777678533984,http://www.imdb.com/title/tt0119654,獅子王,1994,The Lion King,0.9543961622765686,http://www.imdb.com/title/tt0110357
517,旭日東昇,1993,Rising Sun,阿拉丁,1992,Aladdin,0.9763101938411888,http://www.imdb.com/title/tt0103639,ＭＩＢ星際戰警,1997,Men in Black,0.9705320598208592,http://www.imdb.com/title/tt0119654,回到未來,1985,Back to the Future,0.9691838047301072,http://www.imdb.com/title/tt0088763
1049,暗夜獵殺,1996,The Ghost and the Darkness,靈異第六感,1999,The Sixth Sense,0.9882025001043164,http://www.imdb.com/title/tt0167404,星際大戰六部曲：絕地大反攻,1983,Star Wars: Episode VI - Return of the Jedi,0.9854726063356471,http://www.imdb.com/title/tt0086190,回到未來,1985,Back to the Future,0.9815707195887946,http://www.imdb.com/title/tt0088763
450,乞丐博士,1994,With Honors,美女與野獸,1991,Beauty and the Beast,0.9869066169977372,http://www.imdb.com/title/tt0101414,阿拉丁,1992,Aladdin,0.9860368111753164,http://www.imdb.com/title/tt0103639,回到未來,1985,Back to the Future,0.9856263509369628,http://www.imdb.com/title/tt0088763
1194,煙霧迷漫,1978,Up in Smoke,福祿雙霸天,1980,The Blues Brothers,0.9874103904119196,http://www.imdb.com/title/tt0080455,大白鯊,1975,Jaws,0.9845576782001222,http://www.imdb.com/title/tt0073195,回到未來,1985,Back to the Future,0.9791545330728424,http://www.imdb.com/title/tt0088763
1177,情迷四月天,1991,Enchanted April,星際大戰五部曲：帝國大反擊,1980,Star Wars: Episode V - The Empire Strikes Back,0.96474533163939,http://www.imdb.com/title/tt0080684,虎豹小霸王,1969,Butch Cassidy and the Sundance Kid,0.9469831748180992,http://www.imdb.com/title/tt0064115,回到未來,1985,Back to the Future,0.9415456889534248,http://www.imdb.com/title/tt0088763
1015,看狗在說話,1993,Homeward Bound: The Incredible Journey,ＭＩＢ星際戰警,1997,Men in Black,0.9822246966728508,http://www.imdb.com/title/tt0119654,火爆浪子,1978,Grease,0.9791154969672212,http://www.imdb.com/title/tt0077631,回到未來,1985,Back to the Future,0.9701600912157308,http://www.imdb.com/title/tt0088763
1224,虛妄之冠：亨利五世,1989,Henry V,搶救雷恩大兵,1998,Saving Private Ryan,0.9939382842998477,http://www.imdb.com/title/tt0120815,新科學怪人,1974,Young Frankenstein,0.9919190594615768,http://www.imdb.com/title/tt0072431,回到未來,1985,Back to the Future,0.98804762781727,http://www.imdb.com/title/tt0088763
804,愛是唯一,1996,She's the One,我最好朋友的婚禮,1997,My Best Friend's Wedding,0.9524364674717104,http://www.imdb.com/title/tt0119738,ＭＩＢ星際戰警,1997,Men in Black,0.933188546429385,http://www.imdb.com/title/tt0119654,星際大戰六部曲：絕地大反攻,1983,Star Wars: Episode VI - Return of the Jedi,0.9011092966681784,http://www.imdb.com/title/tt0086190
1297,天才反擊,1985,Real Genius,早餐俱樂部,1985,The Breakfast Club,0.978643906356553,http://www.imdb.com/title/tt0088847,ＭＩＢ星際戰警,1997,Men in Black,0.9739591589690924,http://www.imdb.com/title/tt0119654,魔鬼剋星,1984,Ghostbusters,0.9711246200607904,http://www.imdb.com/title/tt0087332
2004,小精靈2,1990,Gremlins 2: The New Batch,魔鬼剋星２,1989,Ghostbusters II,0.985227909241903,http://www.imdb.com/title/tt0097428,七寶奇謀,1985,The Goonies,0.9787832915951052,http://www.imdb.com/title/tt0089218,魔鬼剋星,1984,Ghostbusters,0.9774605506991104,http://www.imdb.com/title/tt0087332
2378,金牌警校軍,1984,Police Academy,浩劫重生,2000,Cast Away,0.9810381207140736,http://www.imdb.com/title/tt0162222,門當父不對,2000,Meet the Parents,0.975803606771957,http://www.imdb.com/title/tt0212338,魔鬼剋星,1984,Ghostbusters,0.9753841331435328,http://www.imdb.com/title/tt0087332
1025,石中劍,1963,The Sword in the Stone,彼得潘,1953,Peter Pan,0.9919560293801208,http://www.imdb.com/title/tt0046183,陰間大法師,1988,Beetlejuice,0.9909777882205436,http://www.imdb.com/title/tt0094721,魔鬼剋星,1984,Ghostbusters,0.9902841087649806,http://www.imdb.com/title/tt0087332
2014,辣媽辣妹,1976,Freaky Friday,蹺課天才,1986,Ferris Bueller's Day Off,0.9672241866044208,http://www.imdb.com/title/tt0091042,陰間大法師,1988,Beetlejuice,0.9663822769410652,http://www.imdb.com/title/tt0094721,魔鬼剋星,1984,Ghostbusters,0.9449694087376028,http://www.imdb.com/title/tt0087332
2474,金錢本色,1986,The Color of Money,美國心玫瑰情,1999,American Beauty,0.9855876790993232,http://www.imdb.com/title/tt0169547,靈異第六感,1999,The Sixth Sense,0.9792966597855988,http://www.imdb.com/title/tt0167404,魔鬼剋星,1984,Ghostbusters,0.9764325492008308,http://www.imdb.com/title/tt0087332
2022,基督最後的誘惑,1988,The Last Temptation of Christ,蹺課天才,1986,Ferris Bueller's Day Off,0.9453611427981056,http://www.imdb.com/title/tt0091042,搶救雷恩大兵,1998,Saving Private Ryan,0.9399028170965228,http://www.imdb.com/title/tt0120815,魔鬼剋星,1984,Ghostbusters,0.9354953314429288,http://www.imdb.com/title/tt0087332
2249,貴客光臨,1990,My Blue Heaven,蹺課天才,1986,Ferris Bueller's Day Off,0.9699319428991958,http://www.imdb.com/title/tt0091042,飛進未來,1988,Big,0.9696950470722154,http://www.imdb.com/title/tt0094737,魔鬼剋星,1984,Ghostbusters,0.9537147194842458,http://www.imdb.com/title/tt0087332
1488,致命突擊隊,1997,The Devil's Own,攔截記憶碼,1990,Total Recall,0.9788077013024736,http://www.imdb.com/title/tt0100802,ＭＩＢ星際戰警,1997,Men in Black,0.9709638725121142,http://www.imdb.com/title/tt0119654,接觸未來,1997,Contact,0.9652795998478124,http://www.imdb.com/title/tt0118884
94,美麗佳人,1996,Beautiful Girls,征服情海,1996,Jerry Maguire,0.9910589585917288,http://www.imdb.com/title/tt0116695,愛情叩應,1996,The Truth About Cats & Dogs,0.9825225142159196,http://www.imdb.com/title/tt0117979,飛越杜鵑窩,1975,One Flew Over the Cuckoo's Nest,0.9779547531008652,http://www.imdb.com/title/tt0073486
290,Once,1994,Once Were Warriors,沉默的羔羊,1991,The Silence of the Lambs,0.9832617859433328,http://www.imdb.com/title/tt0102926,刺激1995,1994,The Shawshank Redemption,0.9831661065864874,http://www.imdb.com/title/tt0111161,飛越杜鵑窩,1975,One Flew Over the Cuckoo's Nest,0.978502863363356,http://www.imdb.com/title/tt0073486
101,脫線沖天炮,1996,Bottle Rocket,征服情海,1996,Jerry Maguire,0.9935969039923368,http://www.imdb.com/title/tt0116695,失戀排行榜,2000,High Fidelity,0.9900629804895535,http://www.imdb.com/title/tt0146882,不羈夜,1997,Boogie Nights,0.9881370165939865,http://www.imdb.com/title/tt0118749
1635,冰風暴,1997,The Ice Storm,超級大玩家,1992,The Player,0.9934337745063933,http://www.imdb.com/title/tt0105151,失戀排行榜,2000,High Fidelity,0.9881134764512328,http://www.imdb.com/title/tt0146882,蹺課天才,1986,Ferris Bueller's Day Off,0.9820391672965864,http://www.imdb.com/title/tt0091042
2083,布偶聖誕頌,1992,The Muppet Christmas Carol,玩具總動員２,1999,Toy Story 2,0.9804388298379524,http://www.imdb.com/title/tt0120363,威探闖通關,1988,Who Framed Roger Rabbit,0.968089508675826,http://www.imdb.com/title/tt0096438,蹺課天才,1986,Ferris Bueller's Day Off,0.9645715931811006,http://www.imdb.com/title/tt0091042
2729,蘿莉塔,1962,Lolita,愛情，不用翻譯,2003,Lost in Translation,0.9749318696927298,http://www.imdb.com/title/tt0335266,第三類接觸,1977,Close Encounters of the Third Kind,0.9585327150645552,http://www.imdb.com/title/tt0075860,蹺課天才,1986,Ferris Bueller's Day Off,0.9496983460651272,http://www.imdb.com/title/tt0091042
1713,捕鼠記,1997,Mousehunt,魔鬼剋星,1984,Ghostbusters,0.943213869205635,http://www.imdb.com/title/tt0087332,早餐俱樂部,1985,The Breakfast Club,0.9355911568919631,http://www.imdb.com/title/tt0088847,蹺課天才,1986,Ferris Bueller's Day Off,0.9177329387712958,http://www.imdb.com/title/tt0091042
2312,悲憐上帝的女兒,1986,Children of a Lesser God,大寒,1983,The Big Chill,0.9911250976155492,http://www.imdb.com/title/tt0085244,飛進未來,1988,Big,0.9687045675978404,http://www.imdb.com/title/tt0094737,蹺課天才,1986,Ferris Bueller's Day Off,0.9406946712511132,http://www.imdb.com/title/tt0091042
